created_at,favorite_count,retweet_count,text
2021-03-31 18:53:28,210,23,has to be #NFTs ammirite https://t.co/IHbk5W4CNU
2021-03-31 18:27:29,526,65,I CAN'T EVEN RIGHT NOW https://t.co/IHbk5W4CNU
2021-03-31 18:26:10,2,0,@grazianoacn Ureeqa
2021-03-31 17:49:08,334,58,"Visa stated it will allow the use of the USDC stablecoin to settle transactions on its payment network.

#cryptonews #visa #usdc #stablecoins #bitcoin #financialliteracy #bitsquad
https://t.co/w6nqZXA7FZ https://t.co/5zYHnQE0R9"
2021-03-31 17:14:47,84,16,Wow https://t.co/b9WKWfKC45
2021-03-31 15:24:00,1382,526,"Dave, come on the show and I can explain #bitcoin to you like a regular guy. 

Like &amp; Retweet if you want to see @stoolpresidente on the show. https://t.co/jDtFXETElP"
2021-03-31 14:06:53,132,23,"Bitcoin over gold? For our noobs in #bitsquad, we are doing a series to bring you up to speed! 

#bitcoineducation #altcoin #altcoins #bitcointrading 
https://t.co/P2JlJR2VMW https://t.co/YRfpQp6gkc"
2021-03-31 13:54:54,145,35,"If you're a beginner in Bitcoin START HERE! Share with someone who is looking for financial freedom. #bitcoin #blockchain #blockchaintechnology #bitcoineducation
https://t.co/P2JlJR2VMW https://t.co/P8xsL75nSD"
2021-03-31 13:30:42,441,27,The hero Digital City deserves. The one it needs right now. Banks hunt him. But he can take it. A revolutionary. A not so silent educator against those who would over print.  He is @Bitboy_Crypto https://t.co/8iaRpxBMgK
2021-03-31 01:28:06,442,69,💯 https://t.co/LHaJo5oEn0
2021-03-30 19:25:47,254,55,"A gem in rebase tokens. I dont like banks but...

#altcoin #altcoins #rebase #nft #defi #blockchain #bitcoin
https://t.co/6Vk6ennvEF https://t.co/i9SVNvVoz1"
2021-03-30 17:48:27,3,0,@MichaelRippe initial dex offering
2021-03-30 17:45:04,123,14,Another IDO with big potential https://t.co/SwaUySF1xb
2021-03-30 17:31:18,220,37,"URGENT BITCOIN TRADE ANALYSIS! Every Monday Chris from MMCrypto is an expert in Bitcoin technical analysis. Find out where he thinks the price of BTC is headed...

#crypto #bitcoin #bitcoininvestment #bitcoinlifestyle
https://t.co/8wYWyUXY8r https://t.co/0WwGxG6kxO"
2021-03-30 15:40:04,98,22,"Wealth will provide unparalleled marketing for Ferrum Network giving us the ability to reach higher highs and witness further growth.

#cryptonews #cryptocommunity #ethereum #bitcoin 
https://t.co/xgDAYNJDy2 https://t.co/5Ju8MFUNUk"
2021-03-30 14:33:03,154,34,"Lets talk crypto off script-o.  Who's coming? 

#bitsquad #letsgetit #bitboy #bitcoincommunity #cryptocommunity #cryptocurrency #financialfreedom #financialindependence #altcoin #altcoins #nft #nfts
#defi https://t.co/sr6eXyGvWA"
2021-03-30 11:23:43,183,39,Maybe we should explore this one 🥁 https://t.co/pZLSl5YhMA
2021-03-29 16:38:42,264,45,"Our weekly series where we breakdown bitcoin and crypto for the new members of the #bitsquad family. 
Share with someone who is trying to understand #crypto by themselves.

#bitcoinforbeginners #bitcoin #cryptocommunity 
https://t.co/P2JlJR2VMW https://t.co/XbiqMMXiI8"
2021-03-28 20:33:19,9,0,@DHappelpie Exactly
2021-03-28 20:30:32,257,37,"Come trade with me on ByBit and win $400k in the trading competition starting this week.

Visit https://t.co/PQgOJVZxSn to enter!"
2021-03-28 12:56:17,4120,19891,"Pls retweet 

The fact @Twitter hasn’t verified me yet is negligence. I’m considering a lawsuit.

I have the very most impersonators in #crypto. Literally thousands across platforms. People have lost hundreds of thousands if not millions to these scammers.

Where is @jack?"
2021-03-28 12:53:22,124,32,"$XFAI is one of my more underrated investments. 

A liquidity Oracle for dexes that helps to level the playing field between tokens. It allows best projects to get the liquidity they need to rise to the top.

And they have some big investors.

https://t.co/uaGo3Ndaag"
2021-03-27 22:50:10,528,61,"Whats the point of investing in #altcoins?
https://t.co/wLpEWAQyo7 https://t.co/I2OowLSBLM"
2021-03-27 21:22:48,20,1,@DudzikJake It’s a moon lol
2021-03-27 20:36:06,623,37,https://t.co/QERsroE3gR
2021-03-27 16:14:33,812,93,"If #crypto is a bubble, I live in it! https://t.co/BwAuf1NUUU"
2021-03-27 12:19:25,892,32,"Closed a trade too early yesterday for a win. But looks like it’s time to start hunting a new position. 

#bitcoin"
2021-03-26 22:14:22,318,41,"If you thought #NFTs are great, you’re going to really love NFFTs. Big stuff coming down the pipes.

You have no idea. https://t.co/5vwz7epL2f"
2021-03-26 22:12:52,289,26,Save your tears https://t.co/JBkbtqiXLH
2021-03-26 19:27:34,256,49,Let’s get it https://t.co/Mc8CD03QD6
2021-03-26 19:24:31,672,58,Imagine being this delusional https://t.co/ewSlsOzXCo
2021-03-26 17:07:28,76,13,Weekly update! https://t.co/jSJV6qw3E3
2021-03-26 15:41:55,121,30,"OKEx cryptocurrency exchange is set to shut down as South Korea passes a new law making order book sharing illegal between exchanges.

#bitcoinsouthkorea #bitcoin #bitcoininvestments #cryptonews #crypto 
https://t.co/3RuQnMKQTL https://t.co/p85QsP3rCk"
2021-03-26 15:01:55,546,68,"The chip on your shoulder tastes better when you buy the dip.

#buythedip #bitcoininvestment #investment #trading #cryptohumor #bitcoinhumor https://t.co/qRft9MNbCt"
2021-03-26 14:09:01,257,54,"Deutsche Bank’s research analyst states that BTC is “too important to ignore.” In a Tweet on Mar. 19th, the bank highlighted the report noting that Bitcoin was also facing an illiquidity shortage that could hurt its chances of becoming an asset class.

https://t.co/eLpjtxx4Nf https://t.co/4V5MRrGo2M"
2021-03-26 11:54:29,276,2,@JRNYcrypto oh you sleep sometimes?
2021-03-26 11:24:54,557,33,"This is the curse of success. A lot of people can’t be happy for you. They can only use their pain to make you feel the way they do. 

People have no idea what it’s like on this side of the camera. People throw darts at us nonstop and it’s exhausting. But I’ll keep taking them. https://t.co/fr14rWfmtW"
2021-03-26 10:55:35,90,11,eliens among us https://t.co/DrpDcBWUgW
2021-03-26 09:45:01,342,18,"So like... you may hate me, but your kid wants to be me. https://t.co/BZunI6ES4S"
2021-03-26 07:49:11,5,1,@KingdPicks Lol but what about that 8 hour
2021-03-26 07:26:37,538,20,"Welcome to the club. Baseless accusations from idiots who don’t understand the YouTube business model. 

The reason we grow is because we help our audience. But there is a group who cannot grasp that. About 10% of people in this space are negative and just want to hurt others. https://t.co/VbK5EtIVKS"
2021-03-26 07:19:26,358,16,Tonight’s tweet is brought to you by the “night ByBit sweats”
2021-03-25 23:50:00,1,0,@BroitsDemarco Lol you look like such an idiot
2021-03-25 23:33:18,20,1,@JParhamJr I did. Some say it’s why I am rich. But I was always hood rich.
2021-03-25 23:26:39,14,1,@MartyDevin Yes my arch nemesis. I’ll get you yet!
2021-03-25 23:25:49,271,17,"Some of us are rich, retired rappers https://t.co/CrHg8ycvaJ"
2021-03-25 23:01:44,802,75,I’m a great friend. I’m a better enemy.
2021-03-25 23:00:36,380,125,"I’m going to destroy Truist before it even opens

Paying attention yet @SunTrust @TruistNews https://t.co/Z5aVcItoyJ"
2021-03-25 22:55:54,144,22,Wake up folks https://t.co/xBvoSnLuJ9
2021-03-25 22:35:19,250,26,"Why I'm holding the coins Im holding.

#altcoin #altcoins #bitcoin #bitcoininvestment #cryptoinvestment
https://t.co/EQG820RIFN https://t.co/yddd0K2Aga"
2021-03-25 20:58:42,1,0,"@Marshal94054860 @JordanBazzaTrap @Smyfe1989 The better and low capped the project, the less money I need to put into it. You guys are ridiculous.

I guess I should have just sold off the rest of my portfolio and went all in on one coin...

But then I would have been attacked too for that. Can't win."
2021-03-25 19:43:30,2,0,@Shawncito830 @getdabozak @SunTrust @BBT @coinbase After my second typo I will just leave it
2021-03-25 19:43:14,3,1,@Shawncito830 @getdabozak @SunTrust @BBT @coinbase I also live Root Beer
2021-03-25 19:35:33,518,54,"Tell capitol one this is whats in my wallet! 

#altcoin #bitcoin #ethereum #cryptowallet #crypto
https://t.co/EQG820RIFN https://t.co/VeaQe8blqT"
2021-03-25 18:32:32,265,40,"How many coins do you think I have in my Portfolio? ALOT which coins do i have?

#cryptowallet #bitcoininvesting #financialfreedom #finance

https://t.co/EQG820RIFN https://t.co/1P2eL0H2pl"
2021-03-25 17:50:34,37,0,"@BroitsDemarco Prove it. It’s easy to make accusations with zero evidence. Honestly you must be a bad person. 

You can’t possibly imagine someone being honest and wanting the best for their followers. The $5,000 thing is a joke... but you are too low IQ to get it."
2021-03-25 15:16:36,4468,23278,"EMERGENCY: If you bank with @SunTrust or @BBT they will BAN your account for ANY @coinbase transactions.

Not only that, they will report you as a criminal involved in FRAUD &amp; you won't be able to open a new bank account anywhere

CLOSE YOUR ACCOUNTS IMMEDIATELY

#Bitcoin #crypto"
2021-03-25 15:12:15,6,0,@SeedersJ There are about 10% of people out there who hate everything. Imagine being that miserable.
2021-03-25 15:10:17,122,33,"@Bitboy_Crypto speaks with @NuggetsNewsAU Bitcoin trends that you NEED to pay attention to. #cryptomining outflows, the #topindicators, and supercycle possibility.  #letsgetit #bitsquad 
https://t.co/BaBhAZeyhE https://t.co/mCtMBvZxwf"
2021-03-25 13:49:05,1010,142,It will happen in this lifetime. https://t.co/hW3IstsAre
2021-03-25 11:47:58,230,27,This is the project I’m the most intrigued by right now. I’ve seen some of the behind the scenes stuff and it’s very interesting. https://t.co/KjPXZvbc1l
2021-03-25 10:38:03,598,38,Welp https://t.co/DXBHf3Dd5x
2021-03-25 01:58:07,18,0,"@itischristian23 When those titles stop outperforming mundane titles. What the non-YouTuber doesn’t understand is that the title and thumbnail are actually more important than the content.

BEST CONTENT EVER + Bad Title = Low Views and Low Engagement

Stats don’t lie."
2021-03-25 01:11:34,452,18,"Clickbait has run media since the 1800s.

Please tell me more about how you hate it on YouTube. I’m sure it will change after hundreds of years."
2021-03-25 00:50:33,1628,44,We made it guys and I’ve never been so proud https://t.co/q8KF9nqSOa
2021-03-25 00:04:19,19,0,@miracleupset Lmao fair fair
2021-03-24 23:59:14,1327,77,"I will accept #Tesla for payment. 

I will be converting the Tesla into #Bitcoin tho."
2021-03-24 22:16:25,131,26,"#bittorent Sound familiar?  A noncrypto past meets a huge potential filled future!

#altcoin #altcoins #altcointrading #altcoininvesting
https://t.co/fQb2JsRALL https://t.co/2QFrEPFmdF"
2021-03-24 20:30:14,381,143,"#Holochain Another #altcoin pick that could return MAJOR gains this year #2021 

#altcointrading #ethereum #bitcointrading #financialfreedom
https://t.co/fQb2JsRALL https://t.co/TWuEIgEl3e"
2021-03-24 19:41:31,453,118,"#PundiX Massive Altcoin Potential!

#altcoin #altcoins #altcointrading 
https://t.co/fQb2JsRALL https://t.co/6gimRvZQLc"
2021-03-24 19:38:02,165,60,"Close your @BBT and @suntrust accounts or they will report you as fraud if they find out you use #crypto, #bitcoin, or @coinbase https://t.co/hmazL9XjHM"
2021-03-24 19:35:22,857,415,"Retweet if you HATE banks

Two months ago, @BBT and @TruistNews shut down our bank accounts because of a @coinbase bank wire to our account.   

They have made our lives hell and reported us as fraud due to #crypto

Tell everyone you know exactly what you think about this"
2021-03-24 17:53:12,339,77,"Deja vu meets Deja Vechain as we revisit a coin I've been behind since 2018.
Along with 4 other #altcoins

@vechainofficial is one of @Bitboy_Crypto favorite picks 

under 15cents

to get you rich

in 2021.

See the full video here.
https://t.co/fQb2JsRALL https://t.co/AkXz5vkXqJ"
2021-03-24 17:33:02,364,56,"My top 5 cheap altcoins to make you rich in 2021. The most expensive coin on this whole list is currently 15 cents!  #altcoininvestments #altcointrading #altcoin #altcoins
https://t.co/nJqWCRXARZ"
2021-03-24 17:20:32,150,23,Excited to be part of Polkamon https://t.co/VbI0domoSR
2021-03-24 16:25:56,225,27,"""Bitcoin to 17k"" may surprise you but how likely or unlikely is it?

Watch the full video here! #bitcointrading #bitcoininvestment #bitcoin #ethereum 
https://t.co/2JB2AHz5YU https://t.co/mVQcm5YIJu"
2021-03-24 12:51:59,417,47,"*Starts singing "" I dont know why you say goodby,e I say helloo""! https://t.co/tseFxGs9Vc"
2021-03-24 12:32:13,9,0,@alexlazaromesa https://t.co/92hrqe4mIa
2021-03-24 12:28:59,12,1,@alexlazaromesa The car looks like an elien
2021-03-24 12:25:57,328,49,Should I buy a #Tesla to support #Bitcoin with my 10x gains from my trade last night?
2021-03-24 12:13:38,260,16,This is my ultimate #Tesla troll https://t.co/VtgWKkZJzr
2021-03-24 12:10:14,17,0,@KennethBosak @Tesla It is. Let the games begin... https://t.co/55JSqSQ6Af
2021-03-24 12:07:51,733,28,I still don’t want to buy a @Tesla. however it’s good for #Bitcoin that another major brand sees its value and wants to start hoarding it!
2021-03-24 09:09:12,2264,175,If you think #bitcoin is pumping now... wait until the non-degenerate normies wake up
2021-03-24 09:07:56,392,39,Sometimes the gold is actually in the thread https://t.co/EhVL3vIwM7
2021-03-24 07:42:02,2118,148,"Lamborghini also takes #Bitcoin

Always remember"
2021-03-24 07:37:33,807,62,Time for pamp? https://t.co/gBbPo6eqol
2021-03-24 02:10:52,108,14,Please get my boy Kenn to 50k followers or we may start a bear market early https://t.co/rl6qdnmMoT
2021-03-24 01:47:33,3,0,@Shep_I_Am 💯
2021-03-24 01:46:52,289,18,Lol https://t.co/MTB87HDeNe
2021-03-24 01:45:00,158,14,"I’m sorry 😢 

That’s my official apology https://t.co/mZltMwopOn"
2021-03-23 23:05:43,496,220,"Retweet if you are tired of impersonators. 

@jack and @Twitter need to verify me to keep people from getting scammed. https://t.co/zVv1sEA5zi"
2021-03-23 19:00:07,1237,39,"Future home of @Bitboy_Crypto, @HitNetwork_ , and @New_MoneyGang 

Big things popping https://t.co/h2PDJOg9yy"
2021-03-23 18:55:06,154,19,"This can be solved very simply. You would think platforms like @Twitter and @TeamYouTube would reach out to those of us who have the biggest problems with impersonators &amp; scammers.

These problems are easy to solve in reality. It’s extremely frustrating. https://t.co/A4vzfCGJzj"
2021-03-23 18:42:47,103,16,Be careful of the scammers https://t.co/7vbtuXFTIL
2021-03-23 17:47:30,153,15,"How many ways can you make money in crypto? 

https://t.co/WE2nCt6QQw https://t.co/P9TB8ooreZ"
2021-03-23 17:32:28,122,15,"When theres a gold rush...

#cryptocurrency https://t.co/5au5Xm2U9k"
2021-03-23 17:08:45,156,22,"Which part of the BTC cycle are we in now? Watch the full video for the top three ways YOU can crush #crypto.
https://t.co/WE2nCt6QQw https://t.co/nCJsz79XI2"
2021-03-23 16:54:00,0,1,@Paotie @Bitboy_crypo Scammer
2021-03-23 16:31:57,495,56,"Say it with me, ""The bear market is not a bad thing""

#bitcoin #stonks #crypto #bullmarket #bearmarket https://t.co/1fr9qCRpjw"
2021-03-23 13:38:48,1240,140,EVERY. SINGLE. DAY. https://t.co/FjJlHousy8
2021-03-23 02:24:49,37,2,@KennethBosak I’ll give you a ride bro bro
2021-03-23 02:24:15,10,1,@Slimecuda7042 Thank you 👏🏻
2021-03-23 02:21:50,687,39,"You couldn’t pay me to drive a Tesla.

I said it. 

Aside from not loving electric cars, they are ugly as all get out.

No offense. Just isn’t me."
2021-03-23 02:19:59,3,0,@anoetherhodler @Rekoverii @karmanopoly I don’t like driving a bumper car
2021-03-23 00:52:59,702,31,Hunting a position but doesn’t look like 2 or 4 hour have bottomed out
2021-03-22 23:22:23,191,18,How do I handle fear? Look it in the eye and say come at me!!! https://t.co/Hs5ab9R2br
2021-03-22 23:13:33,9,0,@iamstanway I drove the GTR today lol
2021-03-22 21:48:16,3057,94,"Put the deposit down on the Lambo! Too bad it will take a year to get built and sent to me 😪

This exact one: https://t.co/T3XTh2ZhDg"
2021-03-22 19:06:07,218,26,"Why Heikin-Ashi candles? Watch the full video with Cryptoface on YouTube
https://t.co/kOMZp0sG5s

#bitcoin #trading  #ethereum https://t.co/KsSrEJLyFZ"
2021-03-22 16:31:29,411,55,"Our goal is to take YOU from total crypto beginner to crypto-pro in this brand new series of learning videos about the nature of money, crypto, and financial independence. https://t.co/bKGwpWNnOL"
2021-03-22 16:08:59,249,33,"Bitboy teams up with @EllieGonsalves to discuss the basics of cryptocurrency. Our goal is to take YOU from total #crypto beginner to crypto-pro in this brand new series of learning videos about the nature of money, crypto, and financial independence. https://t.co/2CdgUAMkvR"
2021-03-22 15:21:37,220,17,Great to see other great people growing https://t.co/y9UwEBOZoD
2021-03-22 14:39:33,978,104,https://t.co/WjS7Oi3LP6
2021-03-22 11:00:19,306,22,You will have to pull my steering wheel out of my dead hands https://t.co/6wfpTTRgM0
